feasible,beginning_to_start,start_to_solution,total
0,0.116806,62.350644,62.467450
0,0.109808,61.883196,61.993004
0,0.118185,62.389666,62.507851
0,0.118448,62.903307,63.021755
0,0.121171,61.623825,61.744996
0,0.110448,61.733297,61.843745
0,0.116419,60.595862,60.712281
0,0.121724,61.835145,61.956869
0,0.115346,61.811547,61.926893
0,0.116879,62.027352,62.144231
