feasible,beginning_to_start,start_to_solution,total
0,0.003649,0.033068,0.036717
0,0.003794,0.034703,0.038497
0,0.003916,0.036047,0.039963
0,0.003867,0.036726,0.040593
0,0.004539,0.034904,0.039443
0,0.004107,0.032221,0.036328
0,0.004633,0.035790,0.040423
0,0.004036,0.035843,0.039879
0,0.003959,0.036496,0.040455
0,0.003731,0.032107,0.035838
