feasible,beginning_to_start,start_to_solution,total
0,7.295006,3685.652983,3692.947989
0,6.934326,3594.572217,3601.506543
0,7.005012,3486.199474,3493.204486
0,5.935582,3596.590804,3602.526386
0,5.769542,3447.709291,3453.478833
0,5.702119,3507.399347,3513.101466
0,5.649846,3422.298271,3427.948117
0,5.742617,3497.282009,3503.024626
0,5.661160,3433.971603,3439.632763
0,5.650110,3497.159039,3502.809149
