feasible,beginning_to_start,start_to_solution,total
0,0.027398,2.530139,2.557537
0,0.024471,2.069575,2.094046
0,0.024932,1.955619,1.980551
0,0.028654,1.997056,2.025710
0,0.025015,2.424082,2.449097
0,0.028800,1.626515,1.655315
0,0.023851,2.093228,2.117079
0,0.028049,2.076404,2.104453
0,0.025597,2.173615,2.199212
0,0.025392,1.790042,1.815434
