feasible,beginning_to_start,start_to_solution,total,zero_solution,lifts
0,0.001090,0.003059,0.004149,0,745
0,0.001108,0.004062,0.005170,0,695
0,0.001043,0.003843,0.004886,0,546
0,0.001097,0.004042,0.005139,0,385
0,0.001092,0.003920,0.005012,0,398
0,0.001152,0.004099,0.005251,0,220
0,0.001177,0.003930,0.005107,0,422
0,0.001121,0.003897,0.005018,0,401
0,0.001088,0.003904,0.004992,0,474
