feasible,beginning_to_start,start_to_solution,total,zero_solution,lifts
1,0.016616,0.032572,0.049188,0,503
0,0.019132,0.043567,0.062699,0,2287
1,0.018889,0.017794,0.036683,0,464
0,0.017630,0.026252,0.043882,0,1561
0,0.018338,0.028613,0.046951,0,2260
0,0.019626,0.026012,0.045638,0,1357
0,0.016427,0.040587,0.057014,0,2966
0,0.019270,0.039452,0.058722,0,2730
0,0.017418,0.024440,0.041858,0,2305
0,0.019069,0.018765,0.037834,0,914
