feasible,beginning_to_start,start_to_solution,total,zero_solution,lifts
0,0.026082,0.218952,0.245034,0,5245
0,0.034062,0.179849,0.213911,0,5081
0,0.025224,0.112132,0.137356,0,4563
0,0.024688,0.086749,0.111437,0,3385
0,0.030531,0.225955,0.256486,0,5496
0,0.025160,0.138549,0.163709,0,4776
0,0.024633,0.108601,0.133234,0,4712
0,0.030219,0.107102,0.137321,0,3487
0,0.025841,0.111752,0.137593,0,4531
0,0.024178,0.159226,0.183404,0,5125
