feasible,beginning_to_start,start_to_solution,total,zero_solution,lifts
0,0.000512,0.000876,0.001388,0,3889
1,0.000420,0.000035,0.000455,0,2
1,0.000494,0.000036,0.000530,0,2
1,0.000491,0.000036,0.000527,0,1
1,0.000404,0.000034,0.000438,0,1
1,0.000480,0.000035,0.000515,0,1
0,0.000427,0.000709,0.001136,0,3905
1,0.000452,0.000036,0.000488,0,1
1,0.000605,0.000037,0.000642,0,3
1,0.000483,0.000001,0.000484,1,0
