feasible,beginning_to_start,start_to_solution,total,zero_solution,lifts
0,0.070266,0.122518,0.192784,0,4426
0,0.033592,0.036609,0.070201,0,2883
0,0.033433,0.111988,0.145421,0,4429
0,0.034743,0.075206,0.109949,0,3652
0,0.038569,0.590507,0.629076,0,5023
0,0.030028,0.215953,0.245981,0,6330
0,0.031798,0.415984,0.447782,0,7554
0,0.027963,0.082480,0.110443,0,4309
