feasible,beginning_to_start,start_to_solution,total,zero_solution,lifts
0,0.023105,0.030662,0.053767,0,2151
0,0.017230,0.033810,0.051040,0,1044
0,0.034349,0.066721,0.101070,0,735
1,0.017920,0.008402,0.026322,0,456
1,0.017560,0.061228,0.078788,0,623
0,0.018243,0.066419,0.084662,0,2582
0,0.018308,0.035499,0.053807,0,1626
0,0.021428,0.020574,0.042002,0,1787
0,0.019195,0.055417,0.074612,0,3040
0,0.028917,0.015542,0.044459,0,1172
