feasible,beginning_to_start,start_to_solution,total,zero_solution,lifts
1,0.000649,0.003525,0.004174,0,507
1,0.000917,0.003369,0.004286,0,511
1,0.000634,0.003362,0.003996,0,509
1,0.000587,0.003450,0.004037,0,517
1,0.000658,0.003323,0.003981,0,693
1,0.000655,0.003360,0.004015,0,505
1,0.000601,0.003431,0.004032,0,512
1,0.000676,0.003396,0.004072,0,650
1,0.000579,0.003315,0.003894,0,510
1,0.000646,0.003295,0.003941,0,509
1,0.000665,0.003430,0.004095,0,522
1,0.000933,0.003333,0.004266,0,509
1,0.000635,0.003307,0.003942,0,516
1,0.000619,0.003430,0.004049,0,522
1,0.000750,0.003478,0.004228,0,508
1,0.000908,0.003401,0.004309,0,510
1,0.000606,0.003329,0.003935,0,512
1,0.000598,0.003452,0.004050,0,509
1,0.000679,0.003593,0.004272,0,514
0,0.000573,0.003574,0.004147,0,2849
0,0.000699,0.003552,0.004251,0,3268
0,0.000593,0.003513,0.004106,0,2423
0,0.000613,0.003675,0.004288,0,3938
0,0.000740,0.003700,0.004440,0,2679
0,0.000505,0.003260,0.003765,0,1501
0,0.000594,0.003542,0.004136,0,2554
0,0.000651,0.003420,0.004071,0,1998
0,0.000633,0.003526,0.004159,0,3829
0,0.000683,0.003485,0.004168,0,2375
0,0.000685,0.003515,0.004200,0,2982
0,0.000662,0.003517,0.004179,0,2828
0,0.000669,0.003777,0.004446,0,4594
0,0.000604,0.003571,0.004175,0,2219
0,0.000558,0.003445,0.004003,0,1997
0,0.000663,0.003603,0.004266,0,2003
0,0.000674,0.003578,0.004252,0,2113
0,0.000667,0.003452,0.004119,0,2497
0,0.000673,0.003663,0.004336,0,3434
0,0.000605,0.003515,0.004120,0,2420
0,0.000600,0.003419,0.004019,0,2503
